"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","intercropGermplasmDbId","intercropGermplasmName","germplasmEntryNumber","Crown rust severity (flag leaf) - percent|CO_350:0005029","Crown rust severity (flag leaf) - percent|day 153|COMP:0000162","Crown rust severity (flag leaf) - percent|day 161|COMP:0000163","Grain moisture content - percent|CO_350:0000536","Grain weight - g|CO_350:0005123","Grain yield - g/m2|CO_350:0000260","Heading date - Julian day|CO_350:0000270","Lodging incidence - percent|CO_350:0000165","Lodging severity - 0-9 Rating|CO_350:0005007","Maturity date - Julian day|CO_350:0000271","Pea Flowering Date - 10% - Julian Day|CO_xxx:0003014","Pea Grain Moisture Content - %|CO_xxx:0003018","Pea Grain Weight - g|CO_xxx:0003006","Pea Grain Yield - g/m2|CO_xxx:0003008","Pea Maturity Date - Julian Day|CO_xxx:0003015","Pea Plant Establishment - plants/ft2|CO_xxx:0003011","Pea Plant Height - cm|CO_xxx:0003005","Pea Plant Height - cm|timepoint 1|COMP:0000122","Pea Plant Height - cm|timepoint 2|COMP:0000123","Pea Plant Height - cm|timepoint 3|COMP:0000124","Pea Plant Height - cm|timepoint 4|COMP:0000125","Pea Test Weight - g/L|CO_xxx:0003016","Pea Thousand Grain Weight - g|CO_xxx:0003017","Plant establishment - plants/ft2|CO_350:0005124","Plant height - cm|CO_350:0000232","Plant height - cm|timepoint 1|COMP:0000114","Plant height - cm|timepoint 2|COMP:0000115","Plant height - cm|timepoint 3|COMP:0000116","Plant height - cm|timepoint 4|COMP:0000117","Test weight - g/L|CO_350:0000259","Thousand grain weight - g|CO_350:0000251","notes"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6823","B4I_2025_ND","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-May-12","2025-August-20","49","Carrington, ND","704534","IL23-2843","IL23-2843","plot","734391","B4I_2025_ND_4014","1","4","4014","1,NA","14,NA","test","","733354","NDP150228Y","","","","","","1018.5","162.269454008811","180","","3","217","181","","646.4","102.985738901615","218","","","","","","","","","","","","","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6823","B4I_2025_ND","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-May-12","2025-August-20","49","Carrington, ND","704534","IL23-2843","IL23-2843","subplot","740644","B4I_2025_ND_4014_subplot_1","1","4","4014","1,NA","14,NA","test","","","","","","","","","","","","","","","","","","","","6","","24","65","73","","","","20","","21","66","71","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6823","B4I_2025_ND","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-May-12","2025-August-20","49","Carrington, ND","704534","IL23-2843","IL23-2843","subplot","740645","B4I_2025_ND_4014_subplot_2","1","4","4014","1,NA","14,NA","test","","","","","","","","","","","","","","","","","","","","2","","20","59","76","","","","8","","23","62","71","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6823","B4I_2025_ND","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-May-12","2025-August-20","49","Carrington, ND","704534","IL23-2843","IL23-2843","subplot","740646","B4I_2025_ND_4014_subplot_3","1","4","4014","1,NA","14,NA","test","","","","","","","","","","","","","","","","","","","","7","","21","65","62","","","","8","","22","66","79","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6823","B4I_2025_ND","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-May-12","2025-August-20","49","Carrington, ND","704624","IL23-1614","IL23-1614","plot","734316","B4I_2025_ND_4015","1","4","4015","1,NA","15,NA","test","","733362","NDP250139G","","","","","","770.5","122.757598737151","178","","1","214","179","","658.2","104.86573846696","220","","","","","","","","","","","","","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6823","B4I_2025_ND","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-May-12","2025-August-20","49","Carrington, ND","704624","IL23-1614","IL23-1614","subplot","741073","B4I_2025_ND_4015_subplot_1","1","4","4015","1,NA","15,NA","test","","","","","","","","","","","","","","","","","","","","6","","20","60","68","","","","15","","24","68","66","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6823","B4I_2025_ND","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-May-12","2025-August-20","49","Carrington, ND","704624","IL23-1614","IL23-1614","subplot","741074","B4I_2025_ND_4015_subplot_2","1","4","4015","1,NA","15,NA","test","","","","","","","","","","","","","","","","","","","","8","","19","60","72","","","","10","","25","68","77","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6823","B4I_2025_ND","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-May-12","2025-August-20","49","Carrington, ND","704624","IL23-1614","IL23-1614","subplot","741075","B4I_2025_ND_4015_subplot_3","1","4","4015","1,NA","15,NA","test","","","","","","","","","","","","","","","","","","","","5","","19","64","66","","","","10","","25","74","76","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6823","B4I_2025_ND","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-May-12","2025-August-20","49","Carrington, ND","704897","IL23-4049","IL23-4049","plot","734439","B4I_2025_ND_4016","1","4","4016","1,NA","16,NA","test","","733332","NDP170008G","","","","","","1091","173.820298795888","179","","1","216","179","","768.4","122.423022543319","220","","","","","","","","","","","","","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6823","B4I_2025_ND","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-May-12","2025-August-20","49","Carrington, ND","704897","IL23-4049","IL23-4049","subplot","740722","B4I_2025_ND_4016_subplot_1","1","4","4016","1,NA","16,NA","test","","","","","","","","","","","","","","","","","","","","8","","20","58","64","","","","13","","25","62","70","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6823","B4I_2025_ND","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-May-12","2025-August-20","49","Carrington, ND","704897","IL23-4049","IL23-4049","subplot","740723","B4I_2025_ND_4016_subplot_2","1","4","4016","1,NA","16,NA","test","","","","","","","","","","","","","","","","","","","","7","","21","67","66","","","","21","","28","65","70","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6823","B4I_2025_ND","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-May-12","2025-August-20","49","Carrington, ND","704897","IL23-4049","IL23-4049","subplot","740724","B4I_2025_ND_4016_subplot_3","1","4","4016","1,NA","16,NA","test","","","","","","","","","","","","","","","","","","","","7","","18","60","66","","","","9","","26","69","69","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6823","B4I_2025_ND","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-May-12","2025-August-20","49","Carrington, ND","704984","IL23-661","IL23-661","plot","734562","B4I_2025_ND_4017","1","4","4017","1,NA","17,NA","test","","733493","NDP250083Y","","","","","","985.5","157.011828105727","178","","1","209","186","","602.4","95.975571030837","218","","","","","","","","","","","","","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6823","B4I_2025_ND","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-May-12","2025-August-20","49","Carrington, ND","704984","IL23-661","IL23-661","subplot","741466","B4I_2025_ND_4017_subplot_1","1","4","4017","1,NA","17,NA","test","","","","","","","","","","","","","","","","","","","","4","","16","56","65","","","","15","","28","60","66","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6823","B4I_2025_ND","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-May-12","2025-August-20","49","Carrington, ND","704984","IL23-661","IL23-661","subplot","741467","B4I_2025_ND_4017_subplot_2","1","4","4017","1,NA","17,NA","test","","","","","","","","","","","","","","","","","","","","5","","19","60","71","","","","14","","30","62","62","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6823","B4I_2025_ND","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-May-12","2025-August-20","49","Carrington, ND","704984","IL23-661","IL23-661","subplot","741468","B4I_2025_ND_4017_subplot_3","1","4","4017","1,NA","17,NA","test","","","","","","","","","","","","","","","","","","","","6","","17","63","61","","","","11","","29","65","75","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6823","B4I_2025_ND","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-May-12","2025-August-20","49","Carrington, ND","704766","IL23-512","IL23-512","plot","734591","B4I_2025_ND_4018","1","4","4018","1,NA","18,NA","test","","733391","NDP170151Y","","","","","","1425","227.033845814978","179","","2","214","183","","782.8","124.717259301028","218","","","","","","","","","","","","","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6823","B4I_2025_ND","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-May-12","2025-August-20","49","Carrington, ND","704766","IL23-512","IL23-512","subplot","740650","B4I_2025_ND_4018_subplot_1","1","4","4018","1,NA","18,NA","test","","","","","","","","","","","","","","","","","","","","6","","21","71","76","","","","16","","25","72","78","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6823","B4I_2025_ND","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-May-12","2025-August-20","49","Carrington, ND","704766","IL23-512","IL23-512","subplot","740651","B4I_2025_ND_4018_subplot_2","1","4","4018","1,NA","18,NA","test","","","","","","","","","","","","","","","","","","","","10","","22","68","76","","","","10","","26","69","80","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6823","B4I_2025_ND","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-May-12","2025-August-20","49","Carrington, ND","704766","IL23-512","IL23-512","subplot","740652","B4I_2025_ND_4018_subplot_3","1","4","4018","1,NA","18,NA","test","","","","","","","","","","","","","","","","","","","","10","","24","75","70","","","","16","","29","77","82","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6823","B4I_2025_ND","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-May-12","2025-August-20","49","Carrington, ND","704806","IL23-2253","IL23-2253","plot","734535","B4I_2025_ND_4019","1","4","4019","1,NA","19,NA","test","","733286","NDP250091Y","","","","","","1141","181.786398649046","180","","6","215","188","","751.5","119.730480792952","222","","","","","","","","","","","","","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6823","B4I_2025_ND","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-May-12","2025-August-20","49","Carrington, ND","704806","IL23-2253","IL23-2253","subplot","741244","B4I_2025_ND_4019_subplot_1","1","4","4019","1,NA","19,NA","test","","","","","","","","","","","","","","","","","","","","7","","15","61","71","","","","14","","25","69","75","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6823","B4I_2025_ND","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-May-12","2025-August-20","49","Carrington, ND","704806","IL23-2253","IL23-2253","subplot","741245","B4I_2025_ND_4019_subplot_2","1","4","4019","1,NA","19,NA","test","","","","","","","","","","","","","","","","","","","","6","","14","57","74","","","","16","","24","69","79","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6823","B4I_2025_ND","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-May-12","2025-August-20","49","Carrington, ND","704806","IL23-2253","IL23-2253","subplot","741246","B4I_2025_ND_4019_subplot_3","1","4","4019","1,NA","19,NA","test","","","","","","","","","","","","","","","","","","","","7","","16","60","79","","","","10","","23","68","82","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6823","B4I_2025_ND","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-May-12","2025-August-20","49","Carrington, ND","704904","IL23-965","IL23-965","plot","734545","B4I_2025_ND_4020","1","4","4020","1,NA","20,NA","test","","733302","NDP250160Y","","","","","","1080","172.067756828194","179","","4","209","179","","861.6","137.271832669604","215","","","","","","","","","","","","","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6823","B4I_2025_ND","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-May-12","2025-August-20","49","Carrington, ND","704904","IL23-965","IL23-965","subplot","741052","B4I_2025_ND_4020_subplot_1","1","4","4020","1,NA","20,NA","test","","","","","","","","","","","","","","","","","","","","6","","19","61","69","","","","17","","25","63","63","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6823","B4I_2025_ND","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-May-12","2025-August-20","49","Carrington, ND","704904","IL23-965","IL23-965","subplot","741053","B4I_2025_ND_4020_subplot_2","1","4","4020","1,NA","20,NA","test","","","","","","","","","","","","","","","","","","","","6","","19","54","79","","","","8","","25","66","68","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6823","B4I_2025_ND","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-May-12","2025-August-20","49","Carrington, ND","704904","IL23-965","IL23-965","subplot","741054","B4I_2025_ND_4020_subplot_3","1","4","4020","1,NA","20,NA","test","","","","","","","","","","","","","","","","","","","","8","","19","68","74","","","","10","","26","72","71","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6823","B4I_2025_ND","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-May-12","2025-August-20","49","Carrington, ND","704791","IL23-2154","IL23-2154","plot","734533","B4I_2025_ND_4021","1","4","4021","1,NA","21,NA","test","","733421","NDP250128Y","","","","","","888.5","141.557594390602","176","","8","207","186","","1007.4","160.50097984141","220","","","","","","","","","","","","","","","","",""
