"trial_name","breeding_program","location","year","design_type","description","trial_type","plot_width","plot_length","field_size","planting_date","harvest_date","plot_name","accession_name","plot_number","block_number","is_a_control","rep_number","range_number","row_number","col_number","seedlot_name","num_seed_per_plot","weight_gram_seed_per_plot","entry_number","is_private","intercrop_accession_name","Plant establishment - plants/ft2|CO_350:0005124","Pea Plant Establishment - plants/ft2|CO_xxx:0003011","Plant height - cm|timepoint 1|COMP:0000114","Plant height - cm|timepoint 2|COMP:0000115","Plant height - cm|timepoint 3|COMP:0000116","Plant height - cm|timepoint 4|COMP:0000117","Pea Plant Height - cm|timepoint 1|COMP:0000122","Pea Plant Height - cm|timepoint 2|COMP:0000123","Pea Plant Height - cm|timepoint 3|COMP:0000124","Pea Plant Height - cm|timepoint 4|COMP:0000125","Above ground dry biomass - g|timepoint 1|COMP:0000110","Above ground dry biomass - g|timepoint 2|COMP:0000111","Above ground dry biomass - g|timepoint 3|COMP:0000112","Pea Aboveground Dry Biomass - g|timepoint 1|COMP:0000118","Pea Aboveground Dry Biomass - g|timepoint 2|COMP:0000119","Pea Aboveground Dry Biomass - g|timepoint 3|COMP:0000120","Weed above ground dry biomass - g|timepoint 1|COMP:0000126","Weed above ground dry biomass - g|timepoint 2|COMP:0000127","Weed above ground dry biomass - g|timepoint 3|COMP:0000128","Heading date - Julian day|CO_350:0000270","Pea Flowering Date - 10% - Julian Day|CO_xxx:0003014","Maturity date - Julian day|CO_350:0000271","Pea Maturity Date - Julian Day|CO_xxx:0003015","Lodging severity - 0-9 Rating|CO_350:0005007","Lodging incidence - percent|CO_350:0000165","Total grain moisture content - percent|CO_350:xxx","Total grain weight - g|CO_350:xxx","Total grain yield - g/m2|CO_350:xxx","Total test weight - g/L|CO_350:xxx","Grain weight - g|CO_350:0005123","Pea Grain Weight - g|CO_xxx:0003006","Grain yield - g/m2|CO_350:0000260","Pea Grain Yield - g/m2|CO_xxx:0003008","Test weight - g/L|CO_350:0000259","Pea Test Weight - g/L|CO_xxx:0003016","Thousand grain weight - g|CO_350:0000251","Pea Thousand Grain Weight - g|CO_xxx:0003017","note"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_136","IL23-4253",136,2,NA,1,1,1,36,NA,NA,24,NA,NA,"NDP250138G",15,6,49,80,86.36,NA,40,55,55.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143,144,171,173,3,5,15,2168.16976,419.3656524,418.18,1719.996551,413.9991699,336.5942371,81.01745009,495.3718368,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_137","IL23-1847",137,2,NA,1,1,1,37,NA,NA,24,NA,NA,"NDP250162Y",19,2,36,65,86.36,NA,30,45,60.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148,146,176,174,2,2,14.2,2308.78328,450.7659524,394.87625,1848.996293,399.999198,361.8388049,78.27772955,425.8614015,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_138","IL23-3826",138,2,NA,1,1,1,38,NA,NA,24,NA,NA,"NDP170133G",12,8,40,69,91.44,NA,35,50,66.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148,149,175,177,7,20,14.3,2308.78328,450.2405841,406.97875,1898.996193,359.9992782,371.6235211,70.4499566,455.777285,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_139","IL23-512",139,2,NA,1,1,1,39,NA,NA,24,NA,NA,"NDP170057G",15,4,32,58,86.36,NA,31,45,60.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,146,174,175,6,10,14.1,2521.97152,492.9626213,406.0775,2105.995778,346.9993043,412.1322461,67.90593039,451.3778904,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_140","IL23-939",140,2,NA,1,1,1,40,NA,NA,24,NA,NA,"NDP250070Y",18,8,32,58,86.36,NA,32,45,66.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,147,176,173,5,20,14.9,2249.81632,435.6696146,422.815,1678.996634,541.9989133,328.5707698,106.0663235,458.4169218,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_201","IL20-8446",201,2,NA,1,2,2,40,NA,NA,24,NA,NA,"NDP250089Y",23,7,45,61,91.44,NA,32,50,63.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143,150,173,177,2,2,16,2163.63384,413.5649264,475.86,1553.996884,571.9988532,304.1089793,111.9371533,498.0114736,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_202","IL23-971",202,2,NA,1,2,2,39,NA,NA,24,NA,NA,"NDP250076Y",27,5,39,59,81.28,NA,39,46,50.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,145,175,174,0,0,15,2385.89392,461.4776844,416.8925,1898.996193,428.9991399,371.6235211,83.95286495,452.2577693,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_203","IL23-2751",203,2,NA,1,2,2,38,NA,NA,24,NA,NA,"NDP250055G",22,6,36,55,81.28,NA,34,47,50.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,150,176,175,1,5,12.9,2376.82208,471.0808792,362.3025,1898.996193,412.999172,371.6235211,80.82175576,439.9394643,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_204","IL20-677",204,2,NA,1,2,2,37,NA,NA,24,NA,NA,"NDP250063Y",18,5,40,65,86.36,NA,38,50,60.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148,146,175,174,1,2,14.7,2440.32496,473.6715949,405.0475,1990.996008,404.999188,389.6273989,79.25620117,490.0925633,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_205","IL23-2443",205,2,NA,1,2,2,36,NA,NA,24,NA,NA,"NDP250073Y",12,10,38,63,81.28,NA,30,46,60.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,147,176,175,1,2,13.5,2689.80056,529.4401048,381.48625,2182.995623,445.9991058,427.200709,87.27966845,438.1797065,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_206","IL23-1668",206,1,NA,1,2,2,35,NA,NA,24,NA,NA,"NDP120083Y",15,9,42,70,81.28,NA,32,55,45.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143,149,171,177,0,0,15.6,2218.06488,425.9879759,406.72125,1779.996431,353.9992902,348.3358965,69.27579065,467.2157111,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_207","IL21-753",207,1,NA,1,2,2,34,NA,NA,24,NA,NA,"NDP170182Y",18,5,43,69,76.2,NA,39,50,71.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148,150,173,176,1,2,12.9,2680.72872,531.3145031,392.81625,2209.995569,431.9991339,432.4844558,84.53994792,460.1766797,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_208","IL23-475",208,1,NA,1,2,2,33,NA,NA,24,NA,NA,"NDP150223G",25,6,35,64,81.28,NA,31,48,60.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149,152,176,178,1,2,12.7,2458.46864,488.3819057,371.5725,2032.995924,373.9992501,397.8465605,73.18967713,427.6211593,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_209","IL23-3645",209,1,NA,1,2,2,32,NA,NA,24,NA,NA,"NDP250047Y",21,11,38,79,96.52,NA,30,51,60.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,147,150,172,175,3,5,14.3,2363.21432,460.8552934,425.1325,1996.995996,340.9993163,390.8015648,66.73176444,483.9334108,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_210","IL23-1459",210,1,NA,1,2,2,31,NA,NA,24,NA,NA,"NDP250031Y",16,6,40,67,86.36,NA,38,53,66.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146,144,175,175,3,10,14.4,2825.87816,550.4372878,420.36875,2173.995641,581.9988331,425.4394601,113.8940965,468.975469,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_211","IL23-3655",211,2,NA,1,2,2,30,NA,NA,24,NA,NA,"NDP250080Y",18,8,38,71,91.44,NA,32,50,60.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,147,150,173,175,2,5,14.5,2394.96576,465.9572486,423.45875,1986.996016,388.9992201,388.8446216,76.12509199,466.3358322,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_212","IL23-1619",212,2,NA,1,2,2,29,NA,NA,24,NA,NA,"NDP121714R",18,5,43,68,81.28,NA,28,43,50.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145,146,175,174,0,0,15.4,2553.72296,491.6146234,401.82875,2110.995768,374.9992481,413.1107177,73.38537146,486.5730475,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_213","IL23-1613",213,2,NA,1,2,2,28,NA,NA,24,NA,NA,"NDP250174Y",14,11,45,78,91.44,NA,40,55,63.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143,150,168,175,3,10,16.5,2381.358,452.472109,450.8825,1610.99677,725.9985444,315.2635558,142.0740791,482.1736529,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_214","IL22-2231",214,2,NA,1,2,2,27,NA,NA,24,NA,NA,"NDP250102Y",19,4,41,73,81.28,NA,40,41,71.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145,155,168,179,2,5,13.7,2485.68416,488.1321235,400.28375,2022.995944,411.999174,395.8896172,80.62606144,443.45898,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_215","IL19-6406",215,2,NA,1,2,2,26,NA,NA,24,NA,NA,"NDP170181Y",20,1,38,68,101.6,NA,39,63,73.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,148,177,173,1,2,17.4,2449.3968,460.3835973,453.07125,1744.996501,586.9988231,341.4865952,114.8725681,451.3778904,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_216","IL23-509",216,1,NA,1,2,2,25,NA,NA,24,NA,NA,"NDP250124Y",20,3,39,55,86.36,NA,37,50,71.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151,146,175,174,2,2,15.1,2512.89968,485.4712211,435.56125,2016.995956,439.9991178,394.7154513,86.10550251,452.2577693,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_217","IL23-1653",217,1,NA,1,2,2,24,NA,NA,24,NA,NA,"NDP250100Y",14,5,39,69,81.28,NA,32,55,50.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145,153,172,178,2,2,15.9,2340.53472,447.9110043,451.52625,1797.996395,485.9990256,351.8583943,95.10744141,469.8553479,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_218","IL23-4469",218,1,NA,1,2,2,23,NA,NA,24,NA,NA,"NDP250172Y",23,6,38,66,76.2,NA,33,49,60.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148,146,174,173,1,5,15.5,2549.18704,490.1613455,471.74,1860.996269,620.9987549,364.1871367,121.5261751,463.6961954,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_219","IL23-3731",219,1,NA,1,2,2,22,NA,NA,24,NA,NA,"NDP170273Y",12,9,39,53,86.36,NA,37,62,60.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149,149,175,174,1,5,14.8,2481.14824,481.0308789,441.87,1837.996315,604.998787,359.6861673,118.3950659,447.8583747,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_220","IL23-247",220,1,NA,1,2,2,21,NA,NA,24,NA,NA,"NDP250051Y",22,7,36,57,81.28,NA,33,45,55.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149,146,174,175,2,2,12.4,2544.65112,507.2394259,393.07375,2127.995733,367.9992622,416.4375212,72.01551119,436.4199486,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_221","IL23-247",221,2,NA,1,2,2,20,NA,NA,24,NA,NA,"NDP170200Y",16,8,36,68,76.2,NA,39,54,60.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149,150,174,175,2,2,13.5,2413.10944,474.9783065,401.9575,2049.99589,329.9993384,401.173364,64.57912688,441.6992222,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_222","IL23-524",222,2,NA,1,2,2,19,NA,NA,24,NA,NA,"NDP140510Y",18,6,35,61,81.28,NA,30,46,45.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,146,174,173,1,2,14,2390.42984,467.7944892,401.7,2070.995848,260.9994767,405.2829448,51.07621853,459.2968008,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_223","IL19-6920",223,2,NA,1,2,2,18,NA,NA,24,NA,NA,"NDP170190Y",13,4,41,68,91.44,NA,36,51,55.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146,146,173,174,3,10,15.2,2190.84936,422.7552581,425.6475,1799.996391,317.9993624,352.249783,62.23079499,473.3748636,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_224","IL23-1225",224,2,NA,1,2,2,17,NA,NA,24,NA,NA,"NDP250039Y",15,3,38,62,81.28,NA,36,45,55.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148,153,174,180,5,5,15.2,2013.94848,388.6197404,412.64375,1701.996588,263.9994707,333.0717392,51.66330151,454.8974061,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_225","IL23-1462",225,2,NA,1,2,2,16,NA,NA,24,NA,NA,"NDP250141G",19,9,38,60,81.28,NA,32,45,50.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,147,151,175,175,2,5,16.8,2199.9212,416.4962541,445.86125,1752.996485,351.9992943,343.0521498,68.88440201,464.5760743,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_226","IL23-4722",226,1,NA,1,2,2,15,NA,NA,24,NA,NA,"NDP250030Y",19,12,39,64,81.28,NA,37,50,50.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149,144,175,173,1,2,15.7,2358.6784,452.4566266,442.6425,1875.996239,420.9991559,367.1225516,82.38731035,450.4980115,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_227","IL23-1225",227,1,NA,1,2,2,14,NA,NA,24,NA,NA,"NDP121714R",23,7,39,61,76.2,NA,26,39,45.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146,147,176,175,2,2,14.8,2535.57928,491.5836587,418.4375,2100.995788,408.99918,411.1537745,80.03897847,446.9784958,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_228","IL22-4548",228,1,NA,1,2,2,13,NA,NA,24,NA,NA,"NDP250160Y",16,5,40,76,86.36,NA,31,41,50.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145,143,170,173,6,2,13.7,2313.3192,454.2835456,404.14625,1953.996082,344.9993083,382.3867089,67.51454174,459.2968008,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_229","IL23-3337",229,1,NA,1,2,2,12,NA,NA,24,NA,NA,"NDP250029Y",17,7,39,68,81.28,NA,34,49,66.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,147,146,174,175,0,0,13,2426.7172,480.4177773,405.94875,1941.996106,452.9990918,380.038377,88.64952872,458.4169218,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_230","IL22-6264",230,1,NA,1,2,2,11,NA,NA,24,NA,NA,"NDP250066Y",17,8,48,71,86.36,NA,43,59,76.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146,147,173,178,3,5,12.9,2576.40256,510.6372889,409.29625,2113.995762,434.9991278,413.6978007,85.12703089,468.975469,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_231","IL23-3842",231,2,NA,1,2,2,10,NA,NA,24,NA,NA,"NDP170273Y",20,12,42,71,91.44,NA,39,54,60.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146,149,172,175,6,20,12.9,2653.5132,525.9204472,385.22,2107.995774,496.9990035,412.5236347,97.26007897,441.6992222,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_232","IL23-3759",232,2,NA,1,2,2,9,NA,NA,24,NA,NA,"NDP170001G",22,4,39,59,91.44,NA,37,47,66.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,149,176,175,1,5,13.3,2735.15976,539.6130505,395.90625,2154.995679,518.9989594,421.721268,101.5653541,446.9784958,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_233","IL23-1621",233,2,NA,1,2,2,8,NA,NA,24,NA,NA,"NDP170182Y",17,6,45,59,81.28,NA,40,47,76.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143,152,170,177,4,5,12.7,2449.3968,486.5797584,413.41625,1983.996022,425.9991459,388.2575386,83.36578197,485.6931686,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_234","IL23-2843",234,2,NA,1,2,2,7,NA,NA,24,NA,NA,"NDP120181Y",24,8,39,60,86.36,NA,32,52,50.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151,153,177,174,4,2,13.3,2739.69568,540.5079312,375.435,2326.995334,347.9993023,455.3806917,68.10162471,435.5400697,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_235","IL22-948",235,2,NA,1,2,2,6,NA,NA,24,NA,NA,"NDP250103G",25,9,43,70,86.36,NA,30,53,71.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149,150,175,177,5,10,12.8,2399.50168,476.1219371,401.31375,2168.995651,170.9996572,424.4609885,33.46372938,490.0925633,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_236","IL20-1037",236,1,NA,1,2,2,5,NA,NA,24,NA,NA,"NDP170057G",30,7,45,75,91.44,NA,34,55,76.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145,146,173,175,1,2,16.7,2599.08216,492.6581348,442.6425,2165.995657,353.9992902,423.8739055,69.27579065,504.1706261,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_237","IL23-250",237,1,NA,1,2,2,4,NA,NA,24,NA,NA,"NDP250128Y",20,16,44,70,81.28,NA,41,58,55.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148,151,174,175,3,5,13.2,2503.82784,494.5438868,395.39125,2228.995531,239.9995188,436.2026479,46.96663773,465.4559533,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
